id,Timestamp,Category,Money,Description,Details
431119805,2021-09-17T18:03:35.350931+00:00,contract,-1142000,Sub-orbital rocket contract from Z7 Group,"{""quantity"": ""10"", ""quality"": 5, ""price"": ""$114200.000""}"
431119789,2021-09-17T18:03:32.532526+00:00,contract,-825900,BFR contract from Gaijin Corp,"{""quantity"": ""1"", ""quality"": 5, ""price"": ""$825900.000""}"
431118814,2021-09-17T18:01:42.167862+00:00,sales,425210,Sales order fulfilled,"{""COGS"": ""$361,341"", ""items"": ""$395,472"", ""quality bonus"": ""$29,738"", ""search cost"": ""$30,832"", ""profit"": ""$33,036""}"
431118795,2021-09-17T18:01:38.915422+00:00,sales,538627,Sales order fulfilled,"{""COGS"": ""$490,912"", ""items"": ""$514,350"", ""quality bonus"": ""$24,277"", ""search cost"": ""$30,832"", ""profit"": ""$16,882""}"
431118769,2021-09-17T18:01:36.258660+00:00,sales,348532,Sales order fulfilled,"{""COGS"": ""$279,176"", ""items"": ""$327,446"", ""quality bonus"": ""$21,086"", ""search cost"": ""$30,832"", ""profit"": ""$38,523""}"
431118753,2021-09-17T18:01:33.708569+00:00,sales,198329,Sales order fulfilled,"{""COGS"": ""$163,500"", ""items"": ""$181,371"", ""quality bonus"": ""$16,958"", ""search cost"": ""$30,832"", ""profit"": ""$3,997""}"
431116844,2021-09-17T17:57:33.614672+00:00,contract,-560000,Sub-orbital rocket contract from SadMad Co,"{""quantity"": ""5"", ""quality"": 4, ""price"": ""$112000.000""}"
431116840,2021-09-17T17:57:33.331956+00:00,contract,-303680,Fuselage contract from AyM Industria Familiar,"{""quantity"": ""104"", ""quality"": 3, ""price"": ""$2920.000""}"
431116836,2021-09-17T17:57:33.102162+00:00,contract,-46750,Aluminium contract from ArtursCompany,"{""quantity"": ""2,500"", ""quality"": 3, ""price"": ""$18.700""}"
431116761,2021-09-17T17:57:25.661747+00:00,contract,-124200,Construction units contract from Boklevski Constructions Inc.,"{""quantity"": ""54"", ""quality"": 0, ""price"": ""$2300.000""}"
431116745,2021-09-17T17:57:23.638065+00:00,contract,-6826,Planks contract from Boklevski Constructions Inc.,"{""quantity"": ""864"", ""quality"": 1, ""price"": ""$7.900""}"
431116742,2021-09-17T17:57:23.468276+00:00,contract,-6237,Bricks contract from Boklevski Constructions Inc.,"{""quantity"": ""2,970"", ""quality"": 1, ""price"": ""$2.100""}"
431116737,2021-09-17T17:57:22.966603+00:00,contract,-35100,Reinforced concrete contract from Boklevski Constructions Inc.,"{""quantity"": ""216"", ""quality"": 1, ""price"": ""$162.500""}"
430970793,2021-09-17T13:31:29.214344+00:00,contract,417500,Luxury jet contract signed by MMGloabal,"{""quantity"": ""5"", ""quality"": 4, ""price"": ""$83500.000"", ""profit"": ""30,156.13""}"
430970776,2021-09-17T13:31:27.578631+00:00,contract,417500,Luxury jet contract signed by MMGloabal,"{""quantity"": ""5"", ""quality"": 4, ""price"": ""$83500.000"", ""profit"": ""30,156.13""}"
430970758,2021-09-17T13:31:25.917681+00:00,contract,417500,Luxury jet contract signed by MMGloabal,"{""quantity"": ""5"", ""quality"": 4, ""price"": ""$83500.000"", ""profit"": ""30,156.13""}"
430970651,2021-09-17T13:31:11.217229+00:00,contract,169500,Single engine plane contract signed by MMGloabal,"{""quantity"": ""5"", ""quality"": 3, ""price"": ""$33900.000"", ""profit"": ""3,238.32""}"
430970646,2021-09-17T13:31:10.335403+00:00,contract,169500,Single engine plane contract signed by MMGloabal,"{""quantity"": ""5"", ""quality"": 3, ""price"": ""$33900.000"", ""profit"": ""3,238.32""}"
430970642,2021-09-17T13:31:09.555266+00:00,contract,169500,Single engine plane contract signed by MMGloabal,"{""quantity"": ""5"", ""quality"": 3, ""price"": ""$33900.000"", ""profit"": ""3,238.32""}"
430970631,2021-09-17T13:31:08.016599+00:00,contract,169500,Single engine plane contract signed by MMGloabal,"{""quantity"": ""5"", ""quality"": 3, ""price"": ""$33900.000"", ""profit"": ""3,238.32""}"
430970625,2021-09-17T13:31:06.662398+00:00,contract,169500,Single engine plane contract signed by MMGloabal,"{""quantity"": ""5"", ""quality"": 3, ""price"": ""$33900.000"", ""profit"": ""3,238.32""}"
430934091,2021-09-17T12:25:21.048208+00:00,contract,-1256000,Golden bars contract from Mercedes,"{""quantity"": ""200"", ""quality"": 4, ""price"": ""$6280.000""}"
430932027,2021-09-17T12:21:19.604817+00:00,contract,-244000,Combustion engine contract from Mercedes,"{""quantity"": ""400"", ""quality"": 3, ""price"": ""$610.000""}"
430925177,2021-09-17T12:08:08.051417+00:00,production,-141974,Production of Single engine plane,"{""amount"": 244, ""price"": ""$34451.58"", ""quality"": 4}"
430925120,2021-09-17T12:08:04.140045+00:00,market,-103680,Bought Combustion engine on market,"{""amount"": 162, ""price"": ""$640.00"", ""seller(s)"": ""CK Market""}"
430925027,2021-09-17T12:07:53.794388+00:00,market,-591980,Bought Wing on market,"{""amount"": 260, ""price"": ""$2276.85"", ""seller(s)"": ""Magnet, Wolf Col""}"
430924931,2021-09-17T12:07:44.346929+00:00,production,-45822,Production of Luxury jet,"{""amount"": 9, ""price"": ""$77365.66"", ""quality"": 4}"
430924891,2021-09-17T12:07:39.645560+00:00,market,-114300,Bought Golden bars on market,"{""amount"": 18, ""price"": ""$6350.00"", ""seller(s)"": ""EL TORO LOCO""}"
430924765,2021-09-17T12:07:27.818002+00:00,production,-137464,Production of Luxury jet,"{""amount"": 27, ""price"": ""$77411.96"", ""quality"": 4}"
430924732,2021-09-17T12:07:23.294169+00:00,market,-279400,Bought Golden bars on market,"{""amount"": 44, ""price"": ""$6350.00"", ""seller(s)"": ""EL TORO LOCO""}"
430920567,2021-09-17T11:59:28.952953+00:00,contract,-1229580,Fuselage contract from Romanz Empire,"{""quantity"": ""414"", ""quality"": 3, ""price"": ""$2970.000""}"
430920564,2021-09-17T11:59:28.740819+00:00,contract,-137240,Fuselage contract from AyM Industria Familiar,"{""quantity"": ""47"", ""quality"": 3, ""price"": ""$2920.000""}"
430920560,2021-09-17T11:59:28.470712+00:00,contract,-348000,Displays contract from Beatriz Group,"{""quantity"": ""3,000"", ""quality"": 3, ""price"": ""$116.000""}"
430920545,2021-09-17T11:59:26.908013+00:00,contract,-64500,Wing contract from Naddan company,"{""quantity"": ""30"", ""quality"": 3, ""price"": ""$2150.000""}"
430920533,2021-09-17T11:59:26.060935+00:00,contract,-64500,Wing contract from Naddan company,"{""quantity"": ""30"", ""quality"": 3, ""price"": ""$2150.000""}"
430920522,2021-09-17T11:59:25.077925+00:00,contract,-64500,Wing contract from Naddan company,"{""quantity"": ""30"", ""quality"": 3, ""price"": ""$2150.000""}"
430920512,2021-09-17T11:59:24.318394+00:00,contract,-64500,Wing contract from Naddan company,"{""quantity"": ""30"", ""quality"": 3, ""price"": ""$2150.000""}"
430920496,2021-09-17T11:59:22.882684+00:00,contract,-64500,Wing contract from Naddan company,"{""quantity"": ""30"", ""quality"": 3, ""price"": ""$2150.000""}"
430920489,2021-09-17T11:59:22.265762+00:00,contract,-64500,Wing contract from Naddan company,"{""quantity"": ""30"", ""quality"": 3, ""price"": ""$2150.000""}"
430919505,2021-09-17T11:57:27.446335+00:00,sales,-30832,Looking for aerospace contracts,{}
430919490,2021-09-17T11:57:26.060732+00:00,sales,449433,Sales order fulfilled,"{""COGS"": ""$383,500"", ""items"": ""$416,629"", ""quality bonus"": ""$32,804"", ""search cost"": ""$31,190"", ""profit"": ""$34,743""}"
430919469,2021-09-17T11:57:21.289055+00:00,sales,-30832,Looking for aerospace contracts,{}
430919456,2021-09-17T11:57:19.627563+00:00,sales,436956,Sales order fulfilled,"{""COGS"": ""$333,907"", ""items"": ""$393,323"", ""quality bonus"": ""$43,633"", ""search cost"": ""$31,190"", ""profit"": ""$71,858""}"
430919418,2021-09-17T11:57:14.753701+00:00,contract,-545000,Satellite contract from I love lamp,"{""quantity"": ""10"", ""quality"": 5, ""price"": ""$54500.000""}"
430919335,2021-09-17T11:57:05.937962+00:00,production,-50221,Production of Jet engine,"{""amount"": 60, ""price"": ""$4419.69"", ""quality"": 4}"
430915747,2021-09-17T11:49:16.447815+00:00,sales,-30832,Looking for aerospace contracts,{}
430915737,2021-09-17T11:49:15.257862+00:00,sales,-30832,Looking for aerospace contracts,{}
430915718,2021-09-17T11:49:12.049445+00:00,sales,368517,Sales order fulfilled,"{""COGS"": ""$313,920"", ""items"": ""$350,036"", ""quality bonus"": ""$18,481"", ""search cost"": ""$31,190"", ""profit"": ""$23,406""}"
430915702,2021-09-17T11:49:08.624067+00:00,sales,1064858,Sales order fulfilled,"{""COGS"": ""$959,000"", ""items"": ""$1,028,882"", ""quality bonus"": ""$35,976"", ""search cost"": ""$31,190"", ""profit"": ""$74,668""}"
430915643,2021-09-17T11:49:00.188022+00:00,contract,-424000,Satellite contract from Forzenn SE,"{""quantity"": ""8"", ""quality"": 4, ""price"": ""$53000.000""}"
430914161,2021-09-17T11:46:02.014242+00:00,contract,-800000,BFR contract from razey1983,"{""quantity"": ""1"", ""quality"": 3, ""price"": ""$800000.000""}"
430911617,2021-09-17T11:41:06.101283+00:00,sales,-30832,Looking for aerospace contracts,{}
430911592,2021-09-17T11:41:02.128253+00:00,sales,377146,Sales order fulfilled,"{""COGS"": ""$348,000"", ""items"": ""$341,824"", ""quality bonus"": ""$35,322"", ""search cost"": ""$31,190"", ""profit"": ""$-2,044""}"
430911489,2021-09-17T11:40:50.803842+00:00,sales,-30832,Looking for aerospace contracts,{}
430911451,2021-09-17T11:40:48.472727+00:00,sales,934889,Sales order fulfilled,"{""COGS"": ""$884,407"", ""items"": ""$868,678"", ""quality bonus"": ""$66,211"", ""search cost"": ""$31,190"", ""profit"": ""$19,291""}"
430911266,2021-09-17T11:40:28.975129+00:00,contract,-952000,Jumbo jet contract from C.W.A Aerospace Solutions,"{""quantity"": ""4"", ""quality"": 5, ""price"": ""$238000.000""}"
430909968,2021-09-17T11:38:07.016188+00:00,sales,-30832,Looking for aerospace contracts,{}
430909959,2021-09-17T11:38:06.672886+00:00,sales,-30832,Looking for aerospace contracts,{}
430909956,2021-09-17T11:38:05.874362+00:00,sales,-30832,Looking for aerospace contracts,{}
430909832,2021-09-17T11:37:47.427619+00:00,sales,-30832,Looking for aerospace contracts,{}
430909818,2021-09-17T11:37:46.397184+00:00,sales,-30832,Looking for aerospace contracts,{}
430909815,2021-09-17T11:37:45.863429+00:00,sales,-30832,Looking for aerospace contracts,{}
430909808,2021-09-17T11:37:45.489992+00:00,sales,-30832,Looking for aerospace contracts,{}
430909797,2021-09-17T11:37:44.979187+00:00,sales,-30832,Looking for aerospace contracts,{}
430909789,2021-09-17T11:37:43.952064+00:00,sales,-30832,Looking for aerospace contracts,{}
430909630,2021-09-17T11:37:26.877931+00:00,sales,-30832,Looking for aerospace contracts,{}
430909590,2021-09-17T11:37:23.402116+00:00,sales,130758,Sales order fulfilled,"{""COGS"": ""$104,300"", ""items"": ""$119,316"", ""quality bonus"": ""$11,442"", ""search cost"": ""$31,190"", ""profit"": ""$-4,732""}"
430909479,2021-09-17T11:37:06.696379+00:00,sales,260031,Sales order fulfilled,"{""COGS"": ""$217,739"", ""items"": ""$244,276"", ""quality bonus"": ""$15,755"", ""search cost"": ""$31,190"", ""profit"": ""$11,101""}"
430909457,2021-09-17T11:37:04.998517+00:00,sales,440967,Sales order fulfilled,"{""COGS"": ""$354,065"", ""items"": ""$408,952"", ""quality bonus"": ""$32,015"", ""search cost"": ""$31,190"", ""profit"": ""$55,711""}"
430909434,2021-09-17T11:37:00.849996+00:00,sales,175214,Sales order fulfilled,"{""COGS"": ""$136,325"", ""items"": ""$165,484"", ""quality bonus"": ""$9,730"", ""search cost"": ""$31,190"", ""profit"": ""$7,698""}"
430909307,2021-09-17T11:36:39.225412+00:00,sales,352889,Sales order fulfilled,"{""COGS"": ""$279,276"", ""items"": ""$327,641"", ""quality bonus"": ""$25,248"", ""search cost"": ""$31,190"", ""profit"": ""$42,422""}"
430909297,2021-09-17T11:36:37.172025+00:00,sales,180599,Sales order fulfilled,"{""COGS"": ""$136,325"", ""items"": ""$164,600"", ""quality bonus"": ""$15,999"", ""search cost"": ""$31,190"", ""profit"": ""$13,083""}"
430909288,2021-09-17T11:36:35.949816+00:00,sales,445568,Sales order fulfilled,"{""COGS"": ""$354,065"", ""items"": ""$404,248"", ""quality bonus"": ""$41,320"", ""search cost"": ""$31,190"", ""profit"": ""$60,312""}"
430909279,2021-09-17T11:36:34.437009+00:00,sales,583151,Sales order fulfilled,"{""COGS"": ""$480,247"", ""items"": ""$531,104"", ""quality bonus"": ""$52,047"", ""search cost"": ""$31,190"", ""profit"": ""$71,713""}"
430909263,2021-09-17T11:36:32.718407+00:00,sales,331115,Sales order fulfilled,"{""COGS"": ""$274,434"", ""items"": ""$306,216"", ""quality bonus"": ""$24,899"", ""search cost"": ""$31,190"", ""profit"": ""$25,490""}"
430909233,2021-09-17T11:36:30.471561+00:00,sales,373427,Sales order fulfilled,"{""COGS"": ""$299,630"", ""items"": ""$345,028"", ""quality bonus"": ""$28,399"", ""search cost"": ""$31,190"", ""profit"": ""$42,606""}"
430909174,2021-09-17T11:36:23.373486+00:00,sales,-30832,Looking for aerospace contracts,{}
430909168,2021-09-17T11:36:22.654420+00:00,sales,-30832,Looking for aerospace contracts,{}
430909164,2021-09-17T11:36:21.853064+00:00,sales,-30832,Looking for aerospace contracts,{}
430909145,2021-09-17T11:36:20.344231+00:00,sales,201248,Sales order fulfilled,"{""COGS"": ""$167,234"", ""items"": ""$178,602"", ""quality bonus"": ""$22,646"", ""search cost"": ""$31,190"", ""profit"": ""$2,823""}"
430909134,2021-09-17T11:36:18.307907+00:00,sales,479103,Sales order fulfilled,"{""COGS"": ""$392,834"", ""items"": ""$431,883"", ""quality bonus"": ""$47,220"", ""search cost"": ""$31,190"", ""profit"": ""$55,078""}"
430909118,2021-09-17T11:36:16.539071+00:00,sales,127935,Sales order fulfilled,"{""COGS"": ""$112,800"", ""items"": ""$118,547"", ""quality bonus"": ""$9,388"", ""search cost"": ""$31,190"", ""profit"": ""$-16,055""}"
430697175,2021-09-17T04:02:38.936285+00:00,executive salaries,-13123,Executive salaries,{}
430660574,2021-09-17T02:49:04.999000+00:00,sales,-30832,Looking for aerospace contracts,{}
430660568,2021-09-17T02:49:04.273422+00:00,sales,-30832,Looking for aerospace contracts,{}
430660558,2021-09-17T02:49:02.966235+00:00,sales,206347,Sales order fulfilled,"{""COGS"": ""$156,679"", ""items"": ""$184,027"", ""quality bonus"": ""$22,320"", ""search cost"": ""$40,190"", ""profit"": ""$9,477""}"
430660551,2021-09-17T02:49:00.867883+00:00,sales,317456,Sales order fulfilled,"{""COGS"": ""$245,195"", ""items"": ""$281,822"", ""quality bonus"": ""$35,634"", ""search cost"": ""$40,190"", ""profit"": ""$32,070""}"
430647757,2021-09-17T02:13:33.503967+00:00,executive training,-10000,Executive training: Management training,"{""executive name"": ""Raisa Singh""}"
430647731,2021-09-17T02:13:28.805618+00:00,executive training,-10000,Executive training: Management training,"{""executive name"": ""Yining Winkler""}"
430647698,2021-09-17T02:13:24.302260+00:00,executive training,-10000,Executive training: Communication workshop,"{""executive name"": ""Don Richards-Ross""}"
430646957,2021-09-17T02:11:23.887768+00:00,contract,-272500,Satellite contract from 6666X,"{""quantity"": ""5"", ""quality"": 5, ""price"": ""$54500.000""}"
430646953,2021-09-17T02:11:22.918629+00:00,contract,-272500,Satellite contract from 6666X,"{""quantity"": ""5"", ""quality"": 5, ""price"": ""$54500.000""}"
430646945,2021-09-17T02:11:21.973372+00:00,contract,-272500,Satellite contract from 6666X,"{""quantity"": ""5"", ""quality"": 5, ""price"": ""$54500.000""}"
430646939,2021-09-17T02:11:20.695511+00:00,contract,-272500,Satellite contract from 6666X,"{""quantity"": ""5"", ""quality"": 5, ""price"": ""$54500.000""}"
430646901,2021-09-17T02:11:15.389996+00:00,contract,-49640,Fuselage contract from AyM Industria Familiar,"{""quantity"": ""17"", ""quality"": 3, ""price"": ""$2920.000""}"
430646899,2021-09-17T02:11:14.860341+00:00,contract,-122640,Fuselage contract from AyM Industria Familiar,"{""quantity"": ""42"", ""quality"": 3, ""price"": ""$2920.000""}"
430646791,2021-09-17T02:10:59.271230+00:00,production,-141172,Production of Cockpit,"{""amount"": 390, ""price"": ""$5087.38"", ""quality"": 3}"
430519441,2021-09-17T00:05:16.938300+00:00,interest,-2411,Bond interest payment,"{""bond value"": ""$455,000"", ""interest"": ""0.5%"", ""owner"": ""Stones and Stuff""}"
430519433,2021-09-17T00:05:16.922389+00:00,interest,-159,Bond interest payment,"{""bond value"": ""$30,000"", ""interest"": ""0.5%"", ""owner"": ""Trojan Horse Holdings""}"
430519424,2021-09-17T00:05:16.908300+00:00,interest,-821,Bond interest payment,"{""bond value"": ""$155,000"", ""interest"": ""0.5%"", ""owner"": ""SUVASIYA CORPORATION""}"
430519416,2021-09-17T00:05:16.892949+00:00,interest,-2650,Bond interest payment,"{""bond value"": ""$500,000"", ""interest"": ""0.5%"", ""owner"": ""Skintoy""}"
430519386,2021-09-17T00:05:16.834065+00:00,interest,-265,Bond interest payment,"{""bond value"": ""$50,000"", ""interest"": ""0.5%"", ""owner"": ""Rolling SLT""}"
430519370,2021-09-17T00:05:16.798627+00:00,interest,-26,Bond interest payment,"{""bond value"": ""$5,000"", ""interest"": ""0.5%"", ""owner"": ""SmartSolution""}"
430519337,2021-09-17T00:05:16.737726+00:00,interest,-132,Bond interest payment,"{""bond value"": ""$25,000"", ""interest"": ""0.5%"", ""owner"": ""MALTESE Srl""}"
430519222,2021-09-17T00:05:16.472402+00:00,interest,-530,Bond interest payment,"{""bond value"": ""$100,000"", ""interest"": ""0.5%"", ""owner"": ""LB Corp Limited""}"
430519193,2021-09-17T00:05:16.397383+00:00,interest,-530,Bond interest payment,"{""bond value"": ""$100,000"", ""interest"": ""0.5%"", ""owner"": ""Dana Ltd.""}"
430519182,2021-09-17T00:05:16.371078+00:00,interest,-5300,Bond interest payment,"{""bond value"": ""$1,000,000"", ""interest"": ""0.5%"", ""owner"": ""BlueFire Corp""}"
430519177,2021-09-17T00:05:16.357885+00:00,interest,-265,Bond interest payment,"{""bond value"": ""$50,000"", ""interest"": ""0.5%"", ""owner"": ""Rapture Power Co.""}"
430519160,2021-09-17T00:05:16.309644+00:00,interest,-1590,Bond interest payment,"{""bond value"": ""$300,000"", ""interest"": ""0.5%"", ""owner"": ""AlPhoration""}"
430519101,2021-09-17T00:05:16.122077+00:00,interest,-662,Bond interest payment,"{""bond value"": ""$125,000"", ""interest"": ""0.5%"", ""owner"": ""Trucked up business""}"
430519061,2021-09-17T00:05:16.014221+00:00,interest,-106,Bond interest payment,"{""bond value"": ""$20,000"", ""interest"": ""0.5%"", ""owner"": ""Hemstead""}"
430519034,2021-09-17T00:05:15.949332+00:00,interest,-530,Bond interest payment,"{""bond value"": ""$100,000"", ""interest"": ""0.5%"", ""owner"": ""Fortuna Trading""}"
